,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,id
40742,40813,"['GN0805', 'GN0801']",20180908,제 28회 유재하 음악경연대회,10201122,[2296996],알지 못한 채,GN0800,['허정혁'],40813
40755,40826,"['GN1402', 'GN1401']",19790000,Hard Times For Lovers,60652,[2997],Starmaker ,GN1400,['Judy Collins'],40826
40759,40830,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20101006,잔혹한 여행,1032958,[12307],반추,GN0800,['한희정'],40830
40770,40841,"['GN0805', 'GN0801']",20151215,"누군가를 위한,",2656737,[2800],"봄, 여름, 가을, 겨울 (Feat. 홍갑)",GN0800,['루시드폴'],40841
40792,40863,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20170412,"조각, 하나",10053934,[746466],Scene#6,GN0800,['최낙타'],40863
40845,40916,"['GN1401', 'GN1404']",20010804,Chet Atkins - The Master And His Music,97676,[15054],Yesterday,GN1400,['Chet Atkins'],40916
40900,40971,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160517,사는게 제일,2685059,[530836],살아 살아 가다보니,GN0800,['우물안 개구리'],40971
40933,41004,"['GN1402', 'GN1401']",20101025,Unterwegs Zu Mir,2186145,[720947],Einfach Sei,GN1400,['Chris Columbus'],41004
40957,41028,"['GN1402', 'GN1401', 'GN1407']",20190426,Dear Winter,10280196,[770539],Dear Winter,GN1400,['AJR'],41028
40982,41053,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20130508,점점,2184278,[723363],점점,GN0800,['어색한 사이'],41053
41007,41078,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190825,마라탕,10321156,[776603],마라탕,GN0800,['혹시몰라'],41078
41017,41088,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20170413,바버렛츠의 봄,10054577,[754342],Mr. Sandman,GN0800,['바버렛츠 (The Barberettes)'],41088
41027,41098,"['GN1401', 'GN1404']",20040727,2003 Collection-Live From Austin Texas,99644,[45153],Jerusalem,GN1400,['Steve Earle'],41098
41032,41103,"['GN0801', 'GN0802']",20150729,고별 / 새색시 시집가네,2332634,[466],고요한 밤,GN0800,['이연실'],41103
41049,41120,"['GN1403', 'GN1401']",20050307,The Birth Of A King,355465,[2033],Hard Workin` Woman (Eng 18 Juin 1951 Memphis),GN1400,['B.B. King'],41120
41062,41133,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20180615,달콤데이#4 매일 그대와,10176274,"[750125, 1460539]",매일 그대와,GN0800,"['노르웨이 숲', '남소현']",41133
41074,41145,"['GN1402', 'GN1401']",20100514,"Close-Up Vol. 1, Love Songs",892452,[2119],Gypsy,GN1400,['Suzanne Vega'],41145
41175,41246,"['GN1403', 'GN1401']",20070115,Blues Legend,344099,[217696],Sunnyland Slim,GN1400,['Pinetop Perkins'],41246
41203,41274,"['GN1402', 'GN1401']",20140320,When I Was Younger,2243536,[692871],When I Was Younger,GN1400,['Liz Lawrence'],41274
41226,41297,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160422,3집 Season 3 `그녀의 봄`,2680932,[54988],"만나요, 우리",GN0800,['더필름'],41297
41260,41331,"['GN1401', 'GN1404']",20120508,Sun Midnight Sun,2126549,[420080],Lock & Key,GN1400,['Sara Watkins'],41331
41333,41404,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20170908,오늘 밤은,10095041,[467880],오늘 밤은 (With JISIM),GN0800,['스탠딩 에그'],41404
41343,41414,"['GN1403', 'GN1401']",20150215,The Last Giants Of Mississippi Blues,243619,[936093],Cherry Ball,GN1400,['Jack Owens'],41414
41348,41419,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20160518,마주 앉아,2685102,[436882],봄과 안녕 (Piano Ver.),GN0800,['조아람'],41419
41368,41439,"['GN1402', 'GN1401']",20111115,+,2034119,[549800],"You Need Me, I Don`t Need You",GN1400,['Ed Sheeran'],41439
41372,41443,['GN0801'],20081007,Best & Lucky,398553,[102404],하얀 그 미소,GN0800,['까치와 엄지'],41443
41388,41459,"['GN1402', 'GN1401']",20111111,Lego House,2049186,[549800],Lego House (The Prototypes Remix),GN1400,['Ed Sheeran'],41459
41395,41466,"['GN1403', 'GN1401']",20150731,Born To Play Guitar,2331990,[27343],Flesh & Bone (Dedicated to B.B. King) (With Van Morrison),GN1400,['Buddy Guy'],41466
41406,41477,"['GN0801', 'GN0803']",19971201,1997 아침 이슬,4273,[859],친구,GN0800,['양희은'],41477
41410,41481,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20180619,이러면 어떨까,10176845,[533360],이러면 어떨까,GN0800,['숨의숲'],41481
41414,41485,"['GN0805', 'GN0801']",20160404,"걸어온 길, 걸어갈 길 김원중 6집 노래인생 30년기념",2677129,[6179],내 몸 속에 잠든 이 누구신가,GN0800,['김원중'],41485
41453,41524,['GN0801'],19971001,The Last Yodeler,341151,[13536],푸른 창공에 로프를 던져라!,GN0800,['김홍철'],41524
41455,41526,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190517,피안화,10286156,[246067],피안화,GN0800,['악퉁'],41526
41471,41542,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20101103,Love Is The Key,1061865,[192827],My Dear,GN0800,['어쿠스틱 콜라보'],41542
41475,41546,"['GN0805', 'GN0801']",20141119,2014 양희은,2291330,[859],나는 사랑할 거야,GN0800,['양희은'],41546
41532,41603,"['GN0508', 'GN0804', 'GN0502', 'GN0801', 'GN0501']",20081016,Blue & Blue 2,398974,[15631],포도 (Feat. 진호),GN0800,['블루앤블루'],41603
41534,41605,"['GN1401', 'GN1404']",19831100,Greatest Hits,61974,[220018],Lookin` For Love ,GN1400,['Johnny Lee'],41605
41577,41648,"['GN1402', 'GN1401', 'GN1407']",20181012,Cole Vargas,10211409,[2398315],Sleep Over,GN1400,['Cole Vargas'],41648
41589,41660,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20200102,설레게해줄게,10370291,[1383548],설레게해줄게,GN0800,['정든'],41660
41595,41666,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20200115,작가처럼,10375776,[618153],작가처럼,GN0800,['빨간머리앤'],41666
41616,41687,"['GN1402', 'GN1401']",20170826,Move On,4099348,[2035606],Move On,GN1400,['Kopa'],41687
41657,41728,"['GN1401', 'GN1404']",19980825,Gitarre 2000,333164,[206488],The Road Back Home,GN1400,['Doyle Dykes'],41728
41669,41740,['GN0801'],20040000,골든 히트 앨범 4,312317,[43],시를 위한 시,GN0800,['이문세'],41740
41701,41772,"['GN1402', 'GN1401']",20120217,샤샤 소냐 (Sashasonia),2327493,[873672],Two Tu Too,GN1400,['소냐 최 (Sonia Choi)'],41772
41732,41803,"['GN1402', 'GN1401']",20160923,"Alright, Alright, Okay",10015658,[1230212],Closing Time,GN1400,['Havelin'],41803
41743,41814,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20191014,감귤농장,10337478,[737842],감귤농장,GN0800,['후추스'],41814
41824,41895,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20180716,일단 걷자,10184995,[982144],일단 걷자 (Feat. 파이),GN0800,['전재범'],41895
41831,41902,"['GN0801', 'GN0803']",20070120,노래이야기+인생이야기,349082,[2960],너무 깊이 생각하지 마,GN0800,['김광석'],41902
41930,42001,"['GN1403', 'GN1401']",20090512,Frisco Bound,158273,[37838],San Francisco Bay Blues,GN1400,['Jesse Fuller'],42001
41943,42014,"['GN1401', 'GN1407', 'GN1404']",20180817,Morgan Evans EP,10174015,[1701936],Day Drunk,GN1400,['Morgan Evans'],42014
41953,42024,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20170419,날 따라와,10056046,[1023859],날 따라와 (Feat. 새라),GN0800,['스카이라인 (Skyline)'],42024
41971,42042,"['GN0805', 'GN0801']",20170828,HELP,10091534,[468244],HELP (Inst.),GN0800,['10CM'],42042
42035,42106,"['GN1403', 'GN1401']",20080108,Contagious,4904923,[1779734],Leave Me Alone,GN1400,['Peggy Scott Adams'],42106
42040,42111,"['GN0804', 'GN0801']",20080515,오퍼스,381910,[863],아에이오우,GN0800,['예민'],42111
42055,42126,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20150320,간격 (Distance),2310003,[856935],간격 (Distance),GN0800,['베이그블러썸 (vagueblossom)'],42126
42079,42150,"['GN1403', 'GN1401', 'GN1406']",19880000,Flash Lightnin`,344112,[28296],Evil Hearted Woman,GN1400,['Lightnin` Hopkins'],42150
42085,42156,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20160425,별지기,2681281,[785473],다 알아 네 마음 (Feat. 강광훈),GN0800,['그린망고'],42156
42111,42182,"['GN1402', 'GN1401']",19690000,Songs From A Room,20951,[12226],A Bunch Of Lonesome Heroes,GN1400,['Leonard Cohen'],42182
42116,42187,"['GN0805', 'GN0801']",20150922,고백,2641009,[767884],Hey You,GN0800,['세자전거'],42187
42159,42230,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20181004,꽃잎,10208833,[2017881],꽃잎,GN0800,['덕호씨'],42230
42194,42265,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20171110,우리가 사랑했던 날들,10109987,[2007224],이온음료,GN0800,['주노가'],42265
42274,42345,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160518,동동,2685250,[958135],동동,GN0800,['연희다방'],42345
42285,42356,"['GN0805', 'GN0801']",20150811,윤동주의 노래,2333945,[6232],"별 헤는 밤, 하나",GN0800,['김현성'],42356
42306,42377,"['GN1402', 'GN1401']",20110321,Happy!,1219852,[184831],Me And My Boyfriend,GN1400,['Mocca'],42377
42311,42382,"['GN1401', 'GN1407', 'GN1404']",20090616,Here With Me,611556,[56408],Let Her Go,GN1400,['Holly Williams'],42382
42316,42388,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20101103,Love Is The Key,1061865,[192827],Promise,GN0800,['어쿠스틱 콜라보'],42388
42322,42394,"['GN1401', 'GN1404']",20150629,Pancho & Lefty,2967245,"[28418, 27238]",Pancho and Lefty,GN1400,"['Merle Haggard', 'Willie Nelson']",42394
42375,42447,"['GN0501', 'GN0502', 'GN0801']",20190403,작은 빛,10268596,[2637463],작은 빛,GN0800,['보라베일'],42447
42483,42555,"['GN0805', 'GN1501', 'GN0801', 'GN1504']",20190528,초면에 사랑합니다 OST Part.8,10290471,[107560],Dance With Me,GN0800,['라이너스의 담요'],42555
42493,42565,"['GN1401', 'GN1404']",20190301,The Essential John Denver,347033,[2137],Rhymes And Reasons,GN1400,['John Denver'],42565
42582,42655,"['GN1403', 'GN1401', 'GN1406']",19950911,Live `92 - `93,46482,[34607],Travelin` South,GN1400,['Albert Collins'],42655
42584,42657,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20131112,Walk Alone,2215405,[597692],봄,GN0800,['유근호'],42657
42674,42747,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20151224,FANTASY,2658441,[419348],슬프다는말 (Remastering),GN0800,['비스윗'],42747
42767,42840,"['GN1402', 'GN1401']",20160510,Blue Night,3255246,[1545525],Blue Night,GN1400,['Henri Bardot'],42840
42775,42848,"['GN0805', 'GN0801']",20121214,Ten Years After : 두 번째 조우 (Pastel Music 10th Anniversary),2170138,"[437760, 181716]",아이보리,GN0800,"['가을방학', '에피톤 프로젝트']",42848
42777,42850,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20171124,한잔어때,10113938,[1865340],한잔어때,GN0800,['새벽지기'],42850
42804,42877,"['GN1403', 'GN1401']",20030909,Martin Scorsese Presents The Blues: Stevie Ray Vaughan,338544,[105332],Honey Bee,GN1400,['Stevie Ray Vaughan & Double Trouble'],42877
42809,42882,"['GN1402', 'GN1401']",20140912,Time,2285702,[787123],Raindrops,GN1400,['Danjal'],42882
42846,42919,"['GN1403', 'GN1401']",20060523,Eric Clapton (Deluxe Edition),321388,[1992],Blues Power,GN1400,['Eric Clapton'],42919
42847,42920,"['GN1401', 'GN1404']",20181130,reputation Stadium Tour Surprise Song Playlist,10231001,[325867],Begin Again,GN1400,['Taylor Swift'],42920
42852,42925,"['GN1402', 'GN1401']",20170309,Home Grown,10044128,[1006410],Home Grown,GN1400,['Andy Roberts'],42925
42880,42953,"['GN0805', 'GN0801']",20190513,춘천으로,10283455,[748982],춘천으로,GN0800,['모던다락방'],42953
42891,42964,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20190115,붕어빵,10242036,[2620544],붕어빵,GN0800,['신땅콩'],42964
42921,42994,"['GN1402', 'GN1401']",20120810,Acoustic Love Notes,2139829,[488084],Have You Ever?,GN1400,['Sabrina'],42994
42988,43061,"['GN1401', 'GN1404']",20130503,Life Is A Highway,2183803,[717082],Sweet Home Alabama (Feat. Adam Brand),GN1400,['Jason Owen'],43061
42992,43065,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20151002,"그, 흔한 노래",2642673,[186527],"그, 흔한 노래",GN0800,['달콤한비누'],43065
43052,43125,"['GN1403', 'GN1401', 'GN1407']",20010200,Reptile,1938,[1992],Second Nature,GN1400,['Eric Clapton'],43125
43079,43152,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20130717,A Beautiful Love,2192000,[8806],"사랑, 그건 거짓말",GN0800,['김지수'],43152
43081,43154,"['GN0805', 'GN0801']",20200111,라끼남 OST Part.1: 라면 끼릴 때 이 노래와 함께라면,10374667,[2762955],지리산 day다,GN0800,['라면소년'],43154
43085,43158,"['GN0801', 'GN0803']",19831010,삼포로 가는길 / 회전목마,352476,[674],사랑하는 님을 찾으면,GN0800,['강은철'],43158
43173,43246,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190527,"I Love you, Phillip Morris",10290118,[783867],"I Love you, Phillip Morris",GN0800,['경미'],43246
43188,43261,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20141008,타인의 발라드,2284966,[704153],지각,GN0800,['호소'],43261
43198,43271,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20130415,Scenes,2181478,[721624],이노쏘 (Innocent),GN0800,['선인장'],43271
43204,43277,"['GN1401', 'GN1404']",20170428,봄의 향기와 함께 즐기는 컨츄리 송 (Enjoy Mellow Country),10058839,[875171],Heading Home,GN1400,['Johnny Karlsson'],43277
43213,43286,['GN0801'],20110329,하나옴니버스 바다,1234055,[1514],다시 보고 싶어,GN0800,['장필순'],43286
43216,43289,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20200131,나와함께,10381163,[2020237],나와함께,GN0800,['기프트 (GIFT)'],43289
43231,43304,"['GN0804', 'GN0801']",20050308,Debut & Fade Away,301051,[6419],그 사람,GN0800,['양병집'],43304
43263,43336,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20160615,회전목마,2691040,[474060],회전목마,GN0800,['모리 (morrie)'],43336
43275,43348,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20121115,내 마음을...묻다,2166918,[533360],꿈길,GN0800,['숨의숲'],43348
43306,43379,"['GN1402', 'GN1401']",20141128,Classics,2293442,[261136],This Girl`s In Love With You,GN1400,['She & Him'],43379
43365,43438,"['GN0801', 'GN0803']",19860615,생각/타박네/아름다운 사람/가는 세월,4054,[1052],타박네,GN0800,['서유석'],43438
43440,43513,"['GN1402', 'GN1401']",20160923,Ape in Pink Marble,2694591,[232617],Mara,GN1400,['Devendra Banhart'],43513
43452,43525,"['GN0805', 'GN0801']",20140730,하팩 캘린더 2014년 7월,2270637,[261837],비키니 파라다이스,GN0800,['하현곤 팩토리'],43525
43487,43560,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20170615,네 머릿속의 지우개,10071279,[1240037],네 머릿속의 지우개,GN0800,['최시호'],43560
43491,43564,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20180618,너의 향기,10176296,[1201655],너의 향기 (Feat. 허빈),GN0800,['지원'],43564
43495,43568,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20161011,Reborn,10005186,[1203331],행복했다,GN0800,['디에이드 (The Ade)'],43568
43497,43570,"['GN1402', 'GN1401']",20040518,Charlie Mars,314457,[181708],Gather The Horses,GN1400,['Charlie Mars'],43570
43528,43601,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20140115,6호,2226247,[718662],노래에게,GN0800,['금주악단'],43601
43541,43614,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20130129,기억에 관하여,2173704,[716929],안녕을 위한 고백,GN0800,['다지'],43614
43543,43616,"['GN1402', 'GN1401']",20171013,Sefronia (Remastered),4485290,[29483],Dolphins,GN1400,['Tim Buckley'],43616
43545,43618,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20170622,나무,10073158,[960069],꿈결을 걸었어,GN0800,['2단지'],43618
43608,43681,"['GN0501', 'GN0502', 'GN0801', 'GN0509']",20181101,이 밤을 녹일 수 있어,10217932,[1867096],이 밤을 녹일 수 있어 (Feat. 새옷),GN0800,['때때로 베짱이'],43681
43625,43698,"['GN0801', 'GN0803']",19910601,웃음진 그날이 올때까지...,4253,[9097],외사랑,GN0800,['양희경'],43698
43651,43724,"['GN0805', 'GN0801']",20130824,SBS 슈퍼매치,2198073,[732023],제주도의 푸른 밤,GN0800,['506 (양희은&김예림)'],43724
43659,43732,"['GN1402', 'GN1401']",20160531,Onward And Sideways,2688048,[425060],Angels,GN1400,['Joshua Radin'],43732
43706,43779,"['GN0804', 'GN0801']",20040207,부족한 사랑 / 바람아,33909,[10280],가겠소,GN0800,['박강수'],43779
43707,43780,"['GN0105', 'GN0801', 'GN0101']",20111013,Voyage,2019958,[242339],두근두근 (Album Ver.),GN0800,['이바디'],43780
43776,43849,"['GN1401', 'GN1404']",20190210,Rainbow,5653456,[697483],Rainbow,GN1400,['Kacey Musgraves'],43849
43782,43855,"['GN0805', 'GN0801']",20170717,금요병,10079899,[1066932],Take Me Home (Acoustic Ver.),GN0800,['크림 (Cream)'],43855
43800,43873,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20100303,소요,815953,[230389],어떻게 해야할지 모를 때,GN0800,['시와'],43873
43805,43878,"['GN1403', 'GN1401']",20080602,"Jumpin` The Blues - The Definitive Black & Blue Sessions (Paris, 1969)",125712,"[198066, 34461]",Mr. Cleanhead Blues,GN1400,"['Eddie Vinson', 'Jay McShann']",43878
43816,43889,"['GN1402', 'GN1401']",20170522,유튜브 에서 인기 있는 어쿠스틱 (Trending On YouTube - Acoustic Vol. 1),10063856,[1704843],Sky Ladder,GN1400,['Many Moons Ago'],43889
43867,43940,"['GN0801', 'GN0803']",19860715,푸른 돛,34912,[100749],사랑일기,GN0800,['시인과 촌장'],43940
43915,43988,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20140617,내가 첫 번째였음 좋겠어,2261043,[428900],내가 첫 번째였음 좋겠어,GN0800,['좋아서하는밴드'],43988
43922,43995,"['GN1403', 'GN1401']",19990727,Wander This World,65249,[2200],If This Is Love,GN1400,['Jonny Lang'],43995
43929,44002,"['GN1401', 'GN1407', 'GN1404']",20040302,Ultimate Ronnie Milsap,90380,[30263],(There`s) No Gettin` Over Me (Remastered 2003),GN1400,['Ronnie Milsap'],44002
43930,44003,"['GN1402', 'GN1401']",19971021,Christmas At The Biltmore Estate,60831,[2997],All On A Wintry Night (Live Version),GN1400,['Judy Collins'],44003
43982,44055,"['GN1402', 'GN1401', 'GN1407']",20181022,Jumblequeen,10214296,[1386089],Curious & Wooly,GN1400,['Bridget St John'],44055
43986,44059,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20190625,무거운 노래,10299496,[2633625],무거운 노래(feat.곽푸른하늘),GN0800,['고요한'],44059
44055,44128,"['GN1401', 'GN1404']",20120703,Uncaged,2136953,[452081],Goodbye In Her Eyes,GN1400,['Zac Brown Band'],44128
44136,44210,"['GN1403', 'GN1401']",20011217,A Christmas Celebration Of Hope,65610,[2033],Bringing In A Brand New Year,GN1400,['B.B. King'],44210
44169,44243,['GN0801'],20140609,4050 세대를 위한 힛트 가요베스트,2261818,[2727],오늘 같은 밤이면,GN0800,['Various Artists'],44243
44192,44266,"['GN0805', 'GN0509', 'GN0502', 'GN0801', 'GN0501']",20200316,신혼일기,10403371,[756963],신혼일기,GN0800,['윤딴딴'],44266
44237,44311,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20150417,우리의 시간,2314439,[859261],100번의 고민,GN0800,['안아'],44311
44315,44389,"['GN1501', 'GN0801', 'GN1504']",20141028,유나의 거리 OST,2287752,[521301],Love Will Find A Way (유나의 왈츠),GN0800,['leeSA (리싸)'],44389
44322,44396,"['GN1401', 'GN1404']",20150302,Brave (Deluxe),2306705,[791876],Only Midnight,GN1400,['The Shires'],44396
44332,44406,"['GN1403', 'GN1401']",20040126,It Serves You Right To Suffer,326752,[28174],Decoration Day (Album Version),GN1400,['John Lee Hooker'],44406
