artist,title,English_clean_lyric
  Diana Ross  ,Them There Eyes (Soundtrack Ver.),fell love first time looked eyes cause certain little cute way flirting eyes make feel happy make feel blue falling stalling great big way heart jumping started something eyes better look little brown eyes wise sparkle bubble gon na get whole lotta trouble ooh baby eyes fell love first time looked eyes cause certain little cute way flirting eyes make feel happy make feel blue falling stalling great big way heart jumping started something eyes better look little brown eyes wise sparkle bubble gon na get whole lotta trouble ooh baby eyes
  루시드폴  ,나비,
  프렌치노트  ,어쩌다,
  윤시내  ,나는 열 아홉살이예요,
  Lady Antebellum  ,Damn You Seventeen,still smell smoke still taste crown still feel vinyl backseat windows halfway yeah still hear pour sugar tape deck us singing along still hear saying baby yet yet pre chorus talk memory damn girl put chorus life pulled like limo onto highway prom time ran like scoreboard last hail mary bomb heart still stuck stoplight sitting next red light turn green yeah turn green damn seventeen damn seventeen verse still smell hair still taste salt mixed cherry lips afraid momma might come home still see vintage rock roll shirts hanging closet door back really know pre chorus talk heartache still wearing replay replay chorus life pulled like limo onto highway prom time ran like scoreboard last hail mary bomb heart still stuck stoplight sitting next red light turn green yeah turn green damn seventeen damn seventeen bridge well want call bet number changed couple times couple towns ago let go chorus life pulled like limo onto highway prom time ran like scoreboard last hail mary bomb heart still stuck stoplight sitting next red light turn green turn green damn seventeen damn seventeen outro damn seventeen heart still stuck stoplight sitting next wan na call damn seventeen
  배따라기  ,비와 찻잔 사이,
  Clay Walker  ,White Christmas ,dreaming white christmas like ones used know treetops glisten children listen hear sleighbells snow dreaming white christmas every christmas card write may days merry bright may christmases white dreaming white christmas like ones used know dreaming white christmas every christmas card write may days merry bright may christmases white
  양창근  ,봄비,
  조동익  ,노란 대문 (정릉 배밭골 `70),
  Simon & Garfunkel  ,"Wednesday Morning, 3 A.M.",last night strangest dream ever dreamed dreamed world agreed put end war dreamed saw mighty room room filled men paper signing said never fight papers signed million copies made joined hands lowered heads grateful prayers prayed people streets dancing round round guns sorts nd uniforms scattered ground last night strangest dream ever dreamed dreamed world agreed put end war
  Jackson Browne  ,Sleep`s Dark And Silent Gate,sometimes lie awake night wonder life lead waiting pass sleep dark silent gate found love late running around day day looking time play old friends slipped away never try hard make love work guess know love got happiness times happy times never tried sitting highway looking road waiting ride know wishing could fly away know going wishing could hide oh god shape thing makes cry kindness baby eye sometimes lie awake night wonder years gone passed sleep dark silent gate
  Helen Austin  ,Perfect Girl,please look see ever try find find waiting cause want know follow blindly kind perfect girl centre world hang round class hoping ask anything hear near catch eye give smile tell one day maybe maybe perfect girl centre world perfect girl dreams seem cause love honestly love honestly love honestly believe talking find smiling stop smiling would like go show walk something thinking perfect girl centre world perfect girl dreams seem really mean love honestly love honestly love honestly love honestly love honestly love honestly love honestly love honestly love honestly love honestly
  트윈 폴리오  ,하얀손수건,
  코튼팩토리 (Cotton Factory)  ,전화기를 내려놓고 (Duet With 유진),
  박은옥  ,회상,
  김장훈  ,광화문,
  사리사  ,우왕 굳,
  David Choi  ,Can`t Take This Away,oh oh oh oh oh wake early get coffee newspaper door feel great mind good place nothing make feel way feel good today take away take away feel good today take away take away got girl lemonade acai bowl little bit chocolate bad let take stroll outside grab avocados branch feel good today take away take away feel good today take away take away feeling oh blessed said goodbye stress nothings gon na bring know made choice gon na make noise nothings gon na bring feel good today take away take away feel good today take away take away feel good today take away take away feel good today take away take away feel good today take away take away
